"location","status_id","created_at","text"
"Canada","1117093781986111488",2019-04-13 15:54:46,"https://t.co/WQTxTg58uT the sickness response of the Dems so far to the reluctance of the crooks to turn over the tax returns reminded me of the clip."
"Toronto, Ontario","1117093777494114304",2019-04-13 15:54:45,"@CBCToronto The child tax benefit that this government increased, really helps my family in many ways.  Great policy!"
"Toronto, Ontario","1117063636076433408",2019-04-13 13:54:59,"@Andrewemcameron @CrappyGoldring @GeraldKutney Yes look at the provincial tax on a litre of gas vers a carbon tax. We need to start talking about the provincial tax on gas."
"Cape Coral, FL","1117093735916089345",2019-04-13 15:54:35,"Twice as many companies paying zero taxes under Trump tax bill https://t.co/wEk1uGgbf4"
"West Linn, OR","1117093715460235264",2019-04-13 15:54:31,"My tax dollar at work...waiting in line for a ridiculous amount of time for the state to tell me my five year old car is “ clean” enough to drive. Oh, and paying for the privilege. #Oregon # DEQ"
"Yorba Linda, CA","1117093712725671936",2019-04-13 15:54:30,"@GOP @realDonaldTrump The tax cuts screwed the middle class for the benefit of the 1%.  While raising the deficit by $700 trillion. 

Nice going, turkey neck.  
#ReleaseTheMuellerReport https://t.co/8KgjXN6eYG"
"Newport Beach, CA","1117093708279635970",2019-04-13 15:54:29,"@redsteeze Yep. You had the Dems/Media saying (R) tax cuts, health plan, etc were going to kill people. A Bernie Bro then attempts a mass killing of Rs based on this belief, but they story is barely covered. Now simple criticism of a politician's words are an incitement to violence."
"United States","1117093705494749187",2019-04-13 15:54:28,"US Congress notifies #crypto Tax payer problem to IRS"
"Colorado Springs, CO","1117093692668510208",2019-04-13 15:54:25,"Analyst explains how Trump's tax law punishes blue states and helps himself https://t.co/WLiW4y4lpR"
"Acworth, GA","1117093689271234565",2019-04-13 15:54:24,"@realDonaldTrump We all have a right to see the Mueller report. Our tax dollars paid for it! I don’t want to retry anything I just want to see the the results of the investigation. Your administration has no credibility and we have no reason to believe anything you say. What are u hiding?"
"Seattle, Washington","1117093677313089536",2019-04-13 15:54:21,"House committee sends new letter to IRS demanding Trump's tax returns @CNN https://t.co/XfD0KvAsHf"
"Brooklyn, NY","1117093674150715393",2019-04-13 15:54:21,"The US Gov has been overtaken, the puppet  AG is acting at solely at the behest of the Prez. Treasury is NOT turning over Tax Doc’s. The Left is using ineffective tactics like shaming &amp; sending long letters. Meanwhile the GOP smugly ignores them like overdue Utility Bills !"
"Las Vegas, NV","1117093672267313152",2019-04-13 15:54:20,"60 Top Corporations Paid $0 Federal Taxes Under Trump Tax Law - HuffPost https://t.co/BWeiRMZUWn"
"Las Vegas, NV","1117092957440495616",2019-04-13 15:51:30,"CNN analyst finds concerning pattern in tax data - CNN Politics https://t.co/0vzHcqWLfR"
"Anoka, MN","1117093671529324546",2019-04-13 15:54:20,"Does he include under ""entitlement programs"" tax cuts for billionaires and corporations? Because those are the most expensive entitlement programs we have. That said, I wouldn't mind a nice recession that lasts thru early November 2020. Be a good thing.

https://t.co/DVGX3A6v0b"
"","1117093646614982656",2019-04-13 15:54:14,"Show your tax records Trump, show your minions what a crook you really are"
"Huntington Beach, CA. USA","1117093608144769024",2019-04-13 15:54:05,"@mansoortshams @realDonaldTrump @IlhanMN Yes some people stole TAX money from tax payers when they declared 11 bankruptcy in their hotel and casino business but still became president <U+0001F602>"
"San Diego, California, U.S.A.","1117093589337681921",2019-04-13 15:54:00,"I will not “get over”
—a president who is racist, misogynist, arrogant, incompetent, ignorant, dangerous, divisive, dishonest;
—any foreign government interfering in our elections;
—tax bill, gutting ACA, permanent damage to environment;
—using presidency for personal profit."
"brooklyn, ny","1117093538498600960",2019-04-13 15:53:48,"@realDonaldTrump Considering the asset forfeitures, the Mueller investigation actually made money so it was more successful than many of your business ventures. In doing so it also helps a bit with the bloated deficits from your tax scam."
"Austin, TX","1117093520337248256",2019-04-13 15:53:44,"@pc98jr Yeah, but this way we can reduce the overwhelming tax burden on the rich and move it towards the poor who don't pay their fair share. And when there's a budget shortfall because revenue decreases we can cut programs that assist the ungrateful Poor's for bootstraps"
"Austin, TX","1117063516354220032",2019-04-13 13:54:30,"@pc98jr Don't worry they'll make it up with higher sales tax"
"US of A","1117093502180052992",2019-04-13 15:53:40,"Neal gives IRS commissioner new deadline for handing over Trump's tax returns https://t.co/aTMQPugEsS #moderates #conservatives #gop #tcot #ccot #maga #AmericaFirst #dems #FoxNews #IRS #TrumpTaxReturns"
"Chicago, IL","1117093462594195456",2019-04-13 15:53:30,"Fein want a zip, ima tax him then short him"
"Edmonton ","1117093413474721792",2019-04-13 15:53:19,"Six tax breaks for home owners https://t.co/4langPbTTP #taxday"
"New York, NY","1117093409112637440",2019-04-13 15:53:17,"martha stewart after she got caught for tax evasion https://t.co/jZypENFtlo"
"Florida, USA","1117093405513981955",2019-04-13 15:53:17,"Me:it’s only like $8
Jem: alright I’ll cover tax"
"United States","1117093365517115392",2019-04-13 15:53:07,"@model_daughters @smp0312 @rigel2020 10 yrs financial records from accountant 6 years of TAX RETURNS from treasury.  Accountants will comply they said with subpoena from Cummings so he said he'd  give them a "" soft subpoena "" whatever the heck that means."
"Henderson, NV","1117093338245558272",2019-04-13 15:53:01,"Here's who's winning under Trump's tax law @CNNPolitics https://t.co/8AOtDo15uG"
"United States","1117093338098929666",2019-04-13 15:53:01,"@jeaniefacts @Picassokat You misunderstand. The chairman of the 2 tax writing committees can see anyone's return. It doesn't mean they'll be made public, unless they show evidence of a crime (which is highly likely in Trump's case since he misrepresents the value of his properties all the time.)"
"New York","1117093336010170368",2019-04-13 15:53:00,"""Tax legislation should be judged by four main criteria: fairness, efficiency, complexity, and revenue adequacy. The 2017 Act, despite having good particular rules here and there, egregiously failed on all four counts."" @nyulaw's @DanielShaviro: https://t.co/GPusZB318M"
"New York, USA","1117093326937829382",2019-04-13 15:52:58,"@ilivegolden @madston @c9hughes @mlinco @brianstelter @margbrennan @Patriots How do you know what I make and what I don’t make LMBO!!!   Rich people won’t sit around and let politicians tax form. Money is portable. Those of us with a lot of it can move wherever the fuck we want<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"Washington, DC","1117093319568392192",2019-04-13 15:52:56,"Did anybody really expect the latest tax reforms to get rid of breaks and loopholes and tax dodging in general?

For example, #Amazon paid $0 in taxes in 2018 on record profit of $11 billion for the second straight year.

https://t.co/sKl39DySnk"
"USA","1117093311263588352",2019-04-13 15:52:54,"#EatTheRich
'Tax the Rich. It's Just That Simple': US Campaign Aims to Make Wealthy Pay Their Fair Share - https://t.co/UFkz4OlAmn via @commondreams"
"Winter Garden, FL","1117082815139581952",2019-04-13 15:11:12,"@310BMan @burkemm84 @AOC @DanCrenshawTX @IlhanMN How is that trumpian?  When trump created jobs, cut taxes, is trying to repeal Obamacare, trying to lower tax cost, reorganize trade deals that were raping the US. All while the pathetic Democrats are trying to allow illegals in. Sad"
"Winter Garden, FL","1117086845244968960",2019-04-13 15:27:13,"@Snoqualmie0910 @AOC @DanCrenshawTX @IlhanMN Democrats have a slush fund of tax payer money to pay their sexual assualt claims off.
Having a permit to assemble, albeit disgraceful, was legal. The death was terrible. 
The reporter that was murdered by the Saudis was not a US resident or citizen"
"Winter Garden, FL","1117093304640864261",2019-04-13 15:52:53,"@Snoqualmie0910 @AOC @DanCrenshawTX @IlhanMN Lol ok, but the Democrats are a day at the beach, in Puerto Rico, with Bob Menendez and 20 other Democrats? On our dime. Not to mention their tax payer slush fund to hide their sexual assault cases."
"United States","1117093273305174023",2019-04-13 15:52:45,"@BernieSanders What was your tax rate you hack?"
"Memphis, TN","1117093269467553792",2019-04-13 15:52:44,"@SenTedCruz @MarshaBlackburn @SenJoniErnst @SenKevinCramer @SenatorBraun What about our ballooning deficit following corporate tax cuts"
"Las Vegas, NV","1117093255840055300",2019-04-13 15:52:41,"Here's who's winning under Trump's tax law https://t.co/RFCRPTnVkq"
"East Coast, United States","1117093233199284226",2019-04-13 15:52:36,"It was Tax week 1999 when my eyes were opened...

As a Reagan Republican, I heard @seanhannity , a ""conservative"", ridicule Irwin Schiff on TV about his study of the federal income tax, I was shaken.

It was so cognitively dissonant my reaction was visceral, it was an awakening."
"Reno, NV","1117093230128979968",2019-04-13 15:52:35,"I think Trump's just trying to change the subject—with #IlhanOmar—b/c it's tax season.  And nobody got any noticeable refund... except the über-Rich.

https://t.co/XvkYpQNs3t"
"United States","1117093188110393344",2019-04-13 15:52:25,"@realDonaldTrump Co-equal branches of government. Gonna look at your tax fraud returns, too. Probably gonna put your incesteous daughter in prison"
"East of the Mississippi","1117093170729443328",2019-04-13 15:52:21,"@RepKathleenRice @Ilhan It doesn't take courage to stand up to Trump. Do something about the price of gas. It is a cruel tax on the working poor of Long Island where public transportaion is virtually non-existstent."
"California, USA","1117093147530547200",2019-04-13 15:52:15,"@Brasilmagic No, @realDonaldTrump . You're being audited because you and your family have always been crooks. Look at your sister's recent ""retirement"" to avoid ethics problems because of your family's tax evasion schemes"
"United States of America","1117093107437379584",2019-04-13 15:52:06,"I'm all for tax cuts -- for the AMERICAN CITIZEN, but NOT for use as CORPORATE WELFARE!! <U+0001F621>
MAGA = Making America Greedy Again https://t.co/VHlDP3LDIy"
"Chicago, IL","1117093087308857350",2019-04-13 15:52:01,"#Freewebinar: Learn what ongoing maintenance you need to do to protect yourself as a #smallbiz owner, including annual minutes of meetings, tax returns, and a corporate notice to avoid a piercing of the veil. Register here: https://t.co/bfE0Me0gtG https://t.co/u36s0lPE74"
"United States","1117093053741916160",2019-04-13 15:51:53,"@tedlieu @IlhanMN @realDonaldTrump She birthed that violence all by herself! I hope my tax $$ are not paying for her security..."
"Bardstown, KY","1117093005872250881",2019-04-13 15:51:41,"#KS <U+0001F4F0> Bardstown Bourbon gets tax incentives: 
The Bardstown Bourbon Company is getting a break on its city occupational taxes. https://t.co/VcAdhEUwq0"
"Niagara-on-the-Lake, ON","1117092995277434881",2019-04-13 15:51:39,"Well said @JCBua . Neurons of hypocrisy firing up there.  

Not any different than #TaxReturns.  You have to show yours to the government or face consequences but they will spend your tax dollars to file motions and preach codes to avoid showing theirs to you.

#SaturdayMorning https://t.co/mrl3ZsKxhp"
"LA California","1117092989069697024",2019-04-13 15:51:37,"Wow u really don't know what your doing. Enjoy your golf game at tax payer expense. https://t.co/O9hF8bJ6cM"
"Long Beach CA","1117092979020144640",2019-04-13 15:51:35,"@Jen_Boudreau @LittleSenator @Tim_Walz Proposition 6 repeal gas tax failed. So people voted to keep the gas tax."
"whitesboro, texas","1117092973022457856",2019-04-13 15:51:34,"As income tax time nears, did you ever notice: When you put the two words ""The IRS"" together it spells ""THEIRS""?"
"Calabasas, California","1117092937014267905",2019-04-13 15:51:25,"Here's who's winning under Trump's tax law - CNNPolitics https://t.co/YxvpuxofPm"
"California","1117092932736077825",2019-04-13 15:51:24,"""Because of all these tax cuts -- and especially the corporate cuts -- budget deficits are expected to skyrocket past $1 trillion per year starting in 2022 and stay there. With the national debt over $22... https://t.co/DUsuNgyurD"
"Los Angeles, CA","1117092929892339712",2019-04-13 15:51:23,"@hawkerplt @MarleneKeener @ItoniLl Besides the simple fact that many of these programs are started off of federal tax funds, means youre still paying for them as well, hell everyone is even if they don't want to. Immigration reform is very much needed, no immigrants should be allowed to vote in this modern day era"
"Tucson, Arizona","1117092924452495360",2019-04-13 15:51:22,"The common theme I am hearing from the democrat candidates for president on how they are going to pay for free healthcare, college and guaranteed income is; tax the rich and ""corporations"". Since we are at the lowest... https://t.co/SFU0KYjhqs"
"United States","1117092900859469824",2019-04-13 15:51:16,"@KamalaHarris Since when is 
Increased wages
Most Americans working in history
Lowest unemployment for non high school graduates
ISIS defeated
Veterans given ""Choice Program""
Tax revenues up over last year fue to tax cuts
Yeah that sounds real selfish to me! #LiarLiar https://t.co/Y2NHMzVrXx"
"New Jersey, USA","1117092808295362560",2019-04-13 15:50:54,"@saadraees @JBKolat @whats_eatin_ya @BernieSanders Yep, and we are still waiting for Obama’s tax returns and sealed college transcripts. Are you OK with that?"
"Connecticut","1117092803123789824",2019-04-13 15:50:53,"Just got to explain to my son that he can't just e-file his tax return directly with the IRS because capitalism. And people wonder why young folks are seeing that as a dirty word. <U+0001F644>"
"Atlanta, GA","1117092799411826688",2019-04-13 15:50:52,"Thought this said “should i get a tattoo of my tax return” 

I was like weird flex but ok https://t.co/OwuWmlapUH"
"Baton Rouge, LA","1117092794064154625",2019-04-13 15:50:51,"Stay patient &amp; remain humble I’m 23 and on my first whip but I guarantee It wasn’t purchased w/ tax money or a free graduation gift ."
"United States","1117092790112931841",2019-04-13 15:50:50,"@SamG44842179 @mccainin4 @NorrispPattie @CNN Amazon and Deltal don’t pay taxes either, Bernie was just posting about it. Trump is already on record as saying he pays as little tax as possible."
"Ann Arbor, MI","1117092764368429057",2019-04-13 15:50:44,"Are you still not ready to file your return?  File an extension!  A #extension will give you 6 more months to avoid late-filing penalties. To avoid late payment penalties, send payment for your estimated 2018 #tax. The filing deadline is 4/15! Contact us if you need help.
#taxes https://t.co/Vd5vD7cdsC"
"Lee's Summit, MO","1117092687730102272",2019-04-13 15:50:25,"@JBKolat @auberella661 @saadraees @whats_eatin_ya @BernieSanders Providing your tax returns is not a violation of your rights under the Constitution. And it is an anti-corruption tradition stemming back several presidencies."
"California, USA","1117092671426715648",2019-04-13 15:50:22,"Opponents of SF's Prop. C homeless measure file documents to kill tax https://t.co/soyE2aUuVF"
"New York, USA","1117092665882030080",2019-04-13 15:50:20,"@dan2112g Bullshit. Taxable income under federal has nothing to do with the state.  If u live in a high tax state and own no property.  How did the new taxes help? The elimination of personal exemptions, effectively raised our tax liability.  Same impact across ALL states."
"USA","1117092651982053376",2019-04-13 15:50:17,"#Flash #Tax #Sale Happening Now! #Book Your $399 4Nt. #RivieraMaya #Getaway what are you waiting for?
#dm me https://t.co/UTv6hKGhRG"
"St. Louis, MO","1117092628535885828",2019-04-13 15:50:11,"House Democrats give IRS until April 23 to hand over Trump's tax returns #Topbuzz https://t.co/iL8t3Yqwe2"
"United States","1117092611808952322",2019-04-13 15:50:07,"@mickakers @Raiders @LasVegasStadium @ClarkCountyNV @MMcJVLV @MortensonSports How is the failing hotel tax paying for this? #zennie62 #26drdeath https://t.co/IlGBkMPI4y"
"New York, NY","1117092598114598922",2019-04-13 15:50:04,"Taxes are due Monday, April 15 in the U.S.! Here are some last minute tax tips for audio engineers: https://t.co/ZV1b9NlX5G https://t.co/3Zne80cK2D"
"Norway","1117092593937145858",2019-04-13 15:50:03,"@jarnagin_kim @HillaryClinton @BarbP11 Less than diabetics in the US pay for insulin...I don’t have health insurance bcause I don’t need it. Had major surgery 2 years ago, cost me 50$. Thank god for the system we have compared to yours. The tax is based on your income, the «poor» have the same healthcare as the rich."
"Albuquerque, NM","1117092585409892352",2019-04-13 15:50:01,"@NBCNews Not only get tax returns, audit his Mar a logo for conflict of interest. @realDonaldTrump making a profit from the government and over charging it.  @SpeakerPelosi needs to investigate this"
"Tampa","1117092583904354304",2019-04-13 15:50:01,"Elizabeth Warren Has a Novel Idea: Tax Corporations on the Profits They Claim Publicly 
https://t.co/jS3WntFD97"
"Greater Philadelphia","1117092541583769600",2019-04-13 15:49:51,"I get to see my daughter play some basketball this weekend, for the first time in a while.  A whole tournament in fact.  In between bouts of getting my tax return across the finish line, that is."
"Greater Philadelphia","1117091907635695616",2019-04-13 15:47:20,"“Hotblack Desiato Tax Strategy”"
"Eastbourne, Sussex","1117092529722331139",2019-04-13 15:49:48,"Looking to start saving?  Find out more about the different #ISA options https://t.co/kYiw3RJMsd"
"Hollis, Queens","1117092528451477504",2019-04-13 15:49:48,"@CNNPolitics Everything you people said about whos winning with this middle class tax increase is just a big lie, and I am puzzled as to why. Why would you ask the IRS instead of the ones paying? Me and everyone I talk to got hammered by this law,we loss in ranges of $2500-$6000"
"Cental Illinois","1117092521816010752",2019-04-13 15:49:46,"@commish0069 @realDonaldTrump They've been trying to find stuff for 2 years Leon. It's about time they quit wasting our tax dollars on this witch hunt. Accept the fact he is president. And also gonna be again in 2020."
"Portland, Maine","1117092504535478275",2019-04-13 15:49:42,"Tax Day comes a bit later in 2 New England states (from @AP) https://t.co/nokNcCE2TW"
"Hollywood, FL","1117092473770262528",2019-04-13 15:49:34,"@BillKristol Democrats? Really? This mess is on you. Through 20 years of one and only one solution for all our problems: tax cuts for the rich. What about real solutions?"
"Lititz, PA","1117092471912173569",2019-04-13 15:49:34,"@DeepStateShu 2/2 tax is so high financially it's getting to be too much. I need to quit again for financial reasons more than any other reason. In today's political BS &amp; with that POS in the WH is it any wonder we do whatever we need to do to relax? I spend almost $17 for 2 pks!! Must stop!"
"California, USA","1117092471291310080",2019-04-13 15:49:34,"@SpeakerPelosi  - It's beyond time to file Impeachment proceedings against #45. And, it's beyond the time to get 45's Tax Returns. It's unclear why his behavior is allowed to go on unstopped.  He thinks he's untouchable.  Please prove him wrong. ASAP. Thank you."
"Arizona, USA","1117092470087540736",2019-04-13 15:49:34,"@kbq225 @G_WWG1WGA Good. Now my tax dollars won't go to support him harming American Legals."
"VA, USA","1117092463330590720",2019-04-13 15:49:32,"@ilya_poet Well let's monitor people for tax compliance and loyalty to the administration while we're at it. The number of horrible ideas streaming out of this administration is horrifying."
"CT","1117092443210514433",2019-04-13 15:49:27,"He said he’d release by tax day. Times up https://t.co/vP4CD2QcEp"
"Gulf Breeze, Florida","1117092441868390400",2019-04-13 15:49:27,"@realDonaldTrump the most laziest President of all time!! 241 days of golfing! This time he's in Virginia!! Waste of tax payers money!! https://t.co/H8zuo5u7Rh"
"Connecticut","1117092434876477441",2019-04-13 15:49:25,"House Chairman Says Treasury’s Reasons to Withhold Trump’s Tax Returns ‘Lack Merit’ https://t.co/llyRpB8trH"
"New York, NY","1117092416484532224",2019-04-13 15:49:21,"@sleeplessloths Hmmm
Russian collusion 
Stormy 
Tax returns 
 What else should we do for the next 7 years?
No one #CouldDefeatTrump"
"Canada","1117092393440858112",2019-04-13 15:49:15,"@cathmckenna @JustinTrudeau There is no #liberal #climateaction plan 

A #TAX is NOT a PLAN!

And when you give most of it back before #Elections2019 it's really just #VoteBuying 

Such waste and taxation!"
"Scotland","1117092391389999104",2019-04-13 15:49:15,"@jimkerr20 @ChildOfAlba @nottsyossarian @HumzaYousaf @caf_abz If you have children Jim, hardworking tax payers have paid to educate them. You're welcome.
If you don't have children, other people's children will have to look after you when your older. Again, you're welcome."
"Florida","1117092388659453955",2019-04-13 15:49:14,"@SenateDems Will other states follow Illinois requiring 5 years tax returns to be on ballot @HouseDemocrats 
They should"
"Charlotte NC","1117092387594100736",2019-04-13 15:49:14,"@turbotax is my #TaxHero for answering some tough tax questions this year. #sweepstakes"
"Oklahoma, USA","1117092365506887681",2019-04-13 15:49:09,"@mitchellvii Can you imagine the number of porters it would take to carry six years worth of tax return documents of an international businessman billionaire? Unlike the 1040EZ filings of politicians who plan years in advance to run for high office and 'keep it simple' just for that reason."
"Clovis, CA","1117092364713992197",2019-04-13 15:49:08,"@thehill One word: unconstitutional. There’s no statute that mandates a tax return for a criterion of running for office, thank God. What a dangerous precedent."
"Ontario, Canada","1117092359827750912",2019-04-13 15:49:07,"Thought maybe you would send someone over to Tax them for burning wood... it's an environmental thing. https://t.co/2cBBa4wdYt"
"Oklahoma City, OK","1117092353800536065",2019-04-13 15:49:06,"F @realDonaldTrump ‘s tax reform.  Hard work is no longer valued in our country."
"Buffalo, NY","1117092068202041344",2019-04-13 15:47:58,"Democrats give IRS deadline of April 23 to turn over Trump tax returns while slapping aside Mnuchin's complaints: report https://t.co/1XWn4wjIi1"
"Buffalo, NY","1117092350164119552",2019-04-13 15:49:05,"Trump's tax returns: House committee sends new letter to IRS demanding six years of records - CNNPolitics https://t.co/fBGEt0o5yY"
"austin, tx","1117092340349280256",2019-04-13 15:49:03,"It's ALMOST as if Texas needs comprehensive tax reform or a legislature that meets more than once every two years. https://t.co/aHcDfeHMly"
"Pompano Beach, FL","1117092319818395649",2019-04-13 15:48:58,"Democrats give IRS deadline of April 23 to turn over Trump tax returns while slapping aside Mnuchin's complaints: report https://t.co/kSn6FvpzEh"
"Lincolnwood, IL","1117092318278975488",2019-04-13 15:48:57,"Here's who's winning under Trump's tax law - CNN Politics https://t.co/jFLwAqrR51"
"Toronto, Ontario","1117092314885836800",2019-04-13 15:48:57,"To fight populism and racism, close tax loopholes for the rich - @andrew_ajackson 
https://t.co/WZjTDLv63P"
"San Francisco, CA","1117092306715172864",2019-04-13 15:48:55,"@Christi12866558 @couchonroof @DonaldJTrumpJr Folks in EU countries are not rushing to get here.  And there’s no reason why such a system would cause everything to go to shit.  We would just need to stop doing things like giving rich people and large corporations tax breaks.  Don’t kid yourself:  we could absolutely do this."
"Calgary, Alberta","1117092302013337600",2019-04-13 15:48:54,"Wake up Alberta, take the time to read this article and make the right choice come April 16. You don't kill the goose that lays the golden eggs. Those eggs will pave the way to diversification without huge tax increases to the citizens.
https://t.co/BSJak5T3cI"
"United States","1117092284783190016",2019-04-13 15:48:49,"Illinois state lawmakers advance bill pushing Trump to release his tax returns https://t.co/Q5IiGenyp8"
"Canada","1117092267322294273",2019-04-13 15:48:45,"Democrats set new deadline for release of Trump tax returns

https://t.co/bLjqNWSSUQ"
"Canada","1117080109729701888",2019-04-13 15:00:27,"Democrats set new deadline for release of Trump tax returns

https://t.co/bLjqNWBi3i"
"United States","1117092259550375936",2019-04-13 15:48:43,"Proud 2 Be Black” Winter Blow Out Sale 40% Our Entire Online Store No Tax Shipping And Handling Absolutely Free While Supplies Last Everything From CrewNecks Too SkiMask , Thermal Beanies,… https://t.co/jzkek525Gg"
"United States","1117092251757203457",2019-04-13 15:48:42,"@MrRandalB @POTUS Americans pay everyday of their lives for illegals per property tax, state and local tax, federal taxes.. Your taxes go UP and UP to pay for all their FREE STUFF. Your family has less and less money to spend."
"Neosho,MO","1117092220023316480",2019-04-13 15:48:34,"Libtard Haters want tax returns..next it will be birth certificate. .then 401K..they want crimes wherever they can https://t.co/h85Uf66ZH6"
"Earth","1117092202042183681",2019-04-13 15:48:30,"@tomwatson like showing his tax returns...."
"Pittsburgh, PA","1117092193553002497",2019-04-13 15:48:28,"@GovernorTomWolf any reason that we’re paying $3.10/gal of gas here in Pittsburgh when the price of oil per barrel is $63.76? Anything to do with the highest tax in the country on oil (77 cents)? The top 5 states with the best roads don’t pay more than 49 cents to taxes on gas <U+0001F914>"
"San Francisco, CA","1117092187546636290",2019-04-13 15:48:26,"@Andy_Lunique Hey I was ready as soon as I got my W-2 but then all these other tax forms didn’t arrive until like mid-Feb and by that point I’d lost my motivation. I blame them. Definitely not myself."
"Florida, USA","1117092175093878784",2019-04-13 15:48:23,"Happy Tax Day
“Tax Day is always bad. But this Tax Day, thanks to the Tax Cuts and Jobs Act, which Republicans passed in late 2017,” the Washington Examiner editorial board writes. “No fewer than four out of every five taxpayers saw a reduction thanks to the law.” <U+0001F1FA><U+0001F1F8>"
"Washington, DC","1117092141514330114",2019-04-13 15:48:15,"I’m getting my tax return and I need to be responsible and put like 80% of it in savings but I know as soon as I get it ima be like go crazy ahh <U+0001F4B8><U+0001F4B8><U+0001F4B8><U+0001F4B8> go stupid ahhh <U+0001F4B5><U+0001F4B5><U+0001F4B5>"
"Marysville, WA","1117092127060582400",2019-04-13 15:48:12,"Most politicians say they want healthcare costs cheaper, yet they still tax healthcare providers? Why does your local family medical doctor pay B&amp;O tax?  If we want care to be cheap government must lead the way and stop taking a “cut” of the money spent. #Welti4WA #BeFree"
"Washington, DC","1117092094127017988",2019-04-13 15:48:04,"House committee sends new letter to IRS demanding Trump's tax returns

https://t.co/2ruCT381XA"
"Nashville, TN","1117092084845035521",2019-04-13 15:48:02,"My roommate is in the other room desperately trying to figure out how she's gonna pull this year off and these people have the GALL, the absolute NERVE, to fucking GLOAT about how great their tax breaks are for rich people. Fucking hell."
"Laredo, Texas","1117092081544069120",2019-04-13 15:48:01,"House Democrats give IRS until April 23 to hand over Trump's tax returns https://t.co/E1MtVpG3T4"
"Columbus, OH","1117092075701526529",2019-04-13 15:48:00,"Brought to you by American tax payers and the Israeli government. Did you know the US provides Israel with over $10 million PER DAY? It just doesn’t make any sense. https://t.co/szFzNbbVp1"
"United States","1117092044713992192",2019-04-13 15:47:52,"@realDonaldTrump @amarcherrunge1 Yes please Mr. President, let’s do that. Let’s see how they became rich off their govt salary cause we all know it wasn’t by that alone. 
While you’re at it, get all their tax records. 

WWG1WGA"
"Stamford CT","1117092029182427138",2019-04-13 15:47:48,"@ShallowVain @pyromastyx I’m going to stop hoping ... because in essence it’s the same as just saying “thoughts and prayers”. We should demand action be taken to remove Trump and all of them from office. Those are our tax payer dollars they’re sitting on!"
"Helena, Montana","1117092017463410688",2019-04-13 15:47:46,"Bill to encourage more broadband /Internet service in rural MT, through property tax abatements, endorsed by MT House this morning, 71-29. One more vote and it's off to gov's desk. #mtleg #mtpol #mtnews"
"Virginia Beach, VA","1117092002213060613",2019-04-13 15:47:42,"Just watched a video on @CNBC about how to tip.... 15-20? How about 20-25. And tipping before tax?? Servers are already paying taxes on your food shit and being taxed on the tip BEFORE TIPOUT... #trashnbc"
"Plainfield, IL","1117091960341319680",2019-04-13 15:47:32,"TCC is feeling the tax day blues! Wine your sorrows away while writing a check or celebrate that refund. Either way, TCC is here for you with the perfect wines. Stop by for our free Tax… https://t.co/ir7QV6Ni28"
"Maine","1117091934856720386",2019-04-13 15:47:26,"@_huntrshado @kizer1975 @sle650 @Daroj7 @steph93065 @debolander @laura_Co_9 @Nat_Just_Nat @AOC @IlhanMN @HolocaustMuseum Well Clinton was a sitting president when he used umm that ""custom humidor"". And now Stormy owes Trump a bunch of cash.

As for the tax thing here's a bunch of arguments back and forth saying he has or doesn't have to... from Vox no less.  

https://t.co/IPIvtXSEQE"
"Massachusetts, USA","1117091931975241728",2019-04-13 15:47:25,"@mzzladyjane @Rockisback10 @ida_skibenes @SpeakerPelosi All I hear is ""I made a claim and I'm too much of a coward to back it up"". Childish. 

Also, I like how you make the assumption that I'm some sort of neckbeard. I work for the DOL, and your tax money goes to may paycheck. I really appreciate your contributions :D"
"United States","1117091913134485504",2019-04-13 15:47:21,"@realDonaldTrump what a disgrace, also scammed tax payers for funds for his building that were not damaged. #NeverForget911 #IlhanOmar #TrumpLies https://t.co/0IgtSk6wsV"
"Brookhaven, GA","1117091904045375489",2019-04-13 15:47:19,"@SenWarren If it puts Turbo Tax, TaxAct, H&amp;R Block etc out of business then yes. Great episode of Adam Ruins Everything where he exposes how these companies prey on the public."
"Texas","1117091897447800833",2019-04-13 15:47:17,"@DiamondandSilk Yet another example of the need for term limits.  He is wasting tax payer funds."
"Ohio, USA","1117091888207732736",2019-04-13 15:47:15,"Remember when trump took credit for the low gas prices and told us it was like lower taxes, once everybody realized they did not benefit from his tax reform? https://t.co/RGihxPtCX1"
"Washington DC, USA","1117091415035731968",2019-04-13 15:45:22,"Why is Tax Day so miserable? Because one obscure congressman works for H&amp;R Block -- not for us https://t.co/i7a8LFaHEZ"
"Washington DC, USA","1117091884583747585",2019-04-13 15:47:14,"Trump: Am I being audited because I'm a Christian?

He was never religious. It’s all an act.  https://t.co/JNlqOi8Lo6"
"Mississippi, USA","1117091862433665024",2019-04-13 15:47:09,"When you get your tax returns and turn around and gotta throw it all on your car’s transmission <U+0001F644><U+0001F926><U+200D><U+2642><U+FE0F>"
"earth","1117091826895400961",2019-04-13 15:47:00,"Trimet is rolling in cash

Huge bond sales

Increase in payroll tax

Recipient of tax grab cash

Federal grants

Money money and more money https://t.co/RtObHLWkx5"
"Texas, USA","1117091811057709057",2019-04-13 15:46:56,"@Top_Sergeant @realDonaldTrump Note tax money went into that investigation so we have all the right to see the report. It’s like paying a movie ticket but your not allowed to see the film."
